183.60.212.148 - - [26/Aug/2014:06:26:39 -0600] "GET /entry/15205 HTTP/1.1" 200 4865 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)"
213.205.230.33 - - [26/Aug/2014:07:15:47 -0600] "GET /entry/10008 HTTP/1.1" 200 4575 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:48 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:48 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/vegguide-logo.png HTTP/1.1" 200 20540 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/upload-an-image.png HTTP/1.1" 200 7026 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/close-button.png HTTP/1.1" 200 693 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /7b0744/images/ratings/green-0-00.png HTTP/1.1" 200 791 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/caa-logo.png HTTP/1.1" 200 10681 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/fs-logo.png HTTP/1.1" 200 10293 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/thl-logo.png HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/peta-logo.jpg HTTP/1.1" 200 14774 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/cok-logo.png HTTP/1.1" 200 8577 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/loader.gif HTTP/1.1" 200 3208 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/vo-logo.gif HTTP/1.1" 200 1553 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/ratings/blue-1-00.png HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/red-bullet.png HTTP/1.1" 200 231 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/transparent.gif HTTP/1.1" 200 49 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:49 -0600] "GET /images/ratings/blue-2-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:50 -0600] "GET /images/ratings/blue-3-00.png HTTP/1.1" 200 1416 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:50 -0600] "GET /images/ratings/blue-5-00.png HTTP/1.1" 200 1198 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
213.205.230.33 - - [26/Aug/2014:07:15:50 -0600] "GET /images/ratings/blue-4-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
207.46.13.94 - - [26/Aug/2014:07:15:54 -0600] "GET /entry/20250/edit_form HTTP/1.1" 302 338 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
68.180.225.35 - - [26/Aug/2014:07:16:00 -0600] "GET /entry/19028 HTTP/1.1" 200 4339 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
144.76.95.231 - - [26/Aug/2014:07:16:00 -0600] "GET /region/723/printable HTTP/1.0" 200 4931 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
66.249.83.52 - - [26/Aug/2014:07:16:08 -0600] "GET /site/recent.rss HTTP/1.1" 200 20227 "-" "Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; feed-id=9953011714734062373)"
37.58.100.142 - - [26/Aug/2014:07:16:13 -0600] "GET /entry/near/42.0145%2C-73.8988/printable/veg_level=2?unit=mile;distance=10;address=12504 HTTP/1.1" 200 1124 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
144.76.95.231 - - [26/Aug/2014:07:16:22 -0600] "GET /region/859/filter HTTP/1.0" 200 13788 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
207.46.13.94 - - [26/Aug/2014:07:16:24 -0600] "GET /site/help HTTP/1.1" 200 12781 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
131.253.24.96 - - [26/Aug/2014:07:16:27 -0600] "GET /region/2871/map HTTP/1.1" 200 4262 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
66.249.69.193 - - [26/Aug/2014:07:16:28 -0600] "GET /entry/near/32.1657,-100.55/filter?unit=mile;distance=25;sort_order=ASC;page=;order_by=distance;address=79535;limit= HTTP/1.1" 200 6213 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
183.60.214.53 - - [26/Aug/2014:07:16:33 -0600] "GET /region/104 HTTP/1.1" 200 9486 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)"
188.121.41.53 - - [26/Aug/2014:07:16:42 -0600] "GET /search/by-lat-long/-8.397584,115.057293/filter/category_id=1;category_id=2;category_id=3;category_id=4;category_id=5;category_id=6;category_id=7;category_id=8;category_id=9?limit=10;unit=km;distance=10 HTTP/1.1" 200 341 "-" "-"
144.76.95.231 - - [26/Aug/2014:07:16:44 -0600] "GET /region/99/filter?sort_order=ASC;page=4;order_by=name;limit=20 HTTP/1.0" 200 49729 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
68.180.225.35 - - [26/Aug/2014:07:16:45 -0600] "GET /entry/1376 HTTP/1.1" 200 5104 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.69.193 - - [26/Aug/2014:07:16:48 -0600] "GET /entry-images/10569/10569-5943-mini.jpg HTTP/1.1" 200 59286 "-" "Googlebot-Image/1.0"
157.55.39.148 - - [26/Aug/2014:07:16:53 -0600] "GET /region/1248/filter/veg_level=2 HTTP/1.1" 200 4331 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.69.177 - - [26/Aug/2014:07:16:55 -0600] "GET /region/659 HTTP/1.1" 200 8790 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.46.49.194 - - [26/Aug/2014:07:16:56 -0600] "GET / HTTP/1.1" 200 10098 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0"
63.117.201.120 - - [26/Aug/2014:07:17:00 -0600] "GET /entry/10295 HTTP/1.1" 200 5371 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /user-images/4145-small.png HTTP/1.1" 200 5528 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/close-button.png HTTP/1.1" 200 693 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/vegguide-logo.png HTTP/1.1" 200 20540 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /7b0744/images/ratings/green-3-50.png HTTP/1.1" 200 1283 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /7b0744/images/ratings/green-3-00.png HTTP/1.1" 200 1105 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/caa-logo.png HTTP/1.1" 200 10681 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/thl-logo.png HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/peta-logo.jpg HTTP/1.1" 200 14774 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/cok-logo.png HTTP/1.1" 200 8577 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/fs-logo.png HTTP/1.1" 200 10293 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/vo-logo.gif HTTP/1.1" 200 1553 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/loader.gif HTTP/1.1" 200 3208 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /entry-images/10295/10295-4219-small.png HTTP/1.1" 200 173342 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/red-bullet.png HTTP/1.1" 200 231 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:03 -0600] "GET /images/transparent.gif HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:04 -0600] "GET /images/ratings/blue-1-00.png HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:04 -0600] "GET /images/ratings/blue-2-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:04 -0600] "GET /images/ratings/blue-3-00.png HTTP/1.1" 200 1416 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:04 -0600] "GET /images/ratings/blue-4-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:04 -0600] "GET /images/ratings/blue-5-00.png HTTP/1.1" 200 1198 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
63.117.201.120 - - [26/Aug/2014:07:17:04 -0600] "GET /images/favicon.ico HTTP/1.1" 200 1022 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
144.76.95.231 - - [26/Aug/2014:07:17:06 -0600] "GET /user/11108 HTTP/1.0" 200 8306 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
66.249.69.193 - - [26/Aug/2014:07:17:07 -0600] "GET /region/312.rss HTTP/1.1" 200 457625 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
131.253.24.94 - - [26/Aug/2014:07:17:12 -0600] "GET /entry/5120 HTTP/1.1" 200 4911 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
96.31.33.37 - - [26/Aug/2014:07:17:12 -0600] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
131.253.24.94 - - [26/Aug/2014:07:17:13 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
131.253.24.94 - - [26/Aug/2014:07:17:14 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
66.249.91.182 - - [26/Aug/2014:07:17:16 -0600] "GET /site/recent.rss HTTP/1.1" 200 20227 "-" "Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 111 subscribers; feed-id=9953011714734062373)"
66.249.69.177 - - [26/Aug/2014:07:17:20 -0600] "GET /entry/near/39.3359,-81.6758/filter/category_id=1?unit=mile;distance=25;sort_order=DESC;page=1;order_by=rating;address=45784;limit=20 HTTP/1.1" 200 7849 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.147 - - [26/Aug/2014:07:17:23 -0600] "GET /user/11216 HTTP/1.1" 200 3304 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.91.182 - - [26/Aug/2014:07:17:25 -0600] "GET /region/13/recent.rss HTTP/1.1" 200 20115 "-" "Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 2 subscribers; feed-id=3035295366102503626)"
144.76.95.231 - - [26/Aug/2014:07:17:27 -0600] "GET /user/2798/entries HTTP/1.0" 200 9008 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
68.180.225.35 - - [26/Aug/2014:07:17:30 -0600] "GET /entry/1660 HTTP/1.1" 200 5276 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
37.58.100.142 - - [26/Aug/2014:07:17:39 -0600] "GET /entry/near/41.244%2C-111.967/filter?unit=mile;distance=25;sort_order=ASC;page=;order_by=distance;address=84407;limit= HTTP/1.1" 200 7489 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
144.76.95.231 - - [26/Aug/2014:07:17:49 -0600] "GET /user/2798/reviews HTTP/1.0" 200 14547 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
66.249.69.193 - - [26/Aug/2014:07:17:51 -0600] "GET /location/data.rss?location_id=99&include_hours=1 HTTP/1.1" 301 178 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.148 - - [26/Aug/2014:07:17:53 -0600] "GET /region/1248/filter/veg_level=2 HTTP/1.1" 200 4331 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.69.177 - - [26/Aug/2014:07:17:58 -0600] "GET /region/99.rss HTTP/1.1" 200 507626 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.160.16.52 - - [26/Aug/2014:07:18:03 -0600] "GET /favicon.ico HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.249.69.193 - - [26/Aug/2014:07:18:04 -0600] "GET /region/26 HTTP/1.1" 200 9061 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.160.16.52 - - [26/Aug/2014:07:18:05 -0600] "GET /favicon.ico HTTP/1.1" 200 1022 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.249.69.161 - - [26/Aug/2014:07:18:06 -0600] "GET /region/98/recent.atom HTTP/1.1" 200 20711 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.160.16.52 - - [26/Aug/2014:07:18:08 -0600] "GET /region/653 HTTP/1.1" 200 3525 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:08 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:09 -0600] "GET /images/close-button.png HTTP/1.1" 200 693 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:09 -0600] "GET /user-images/4795-small.jpg HTTP/1.1" 200 11487 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:09 -0600] "GET /images/caa-logo.png HTTP/1.1" 200 10681 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:09 -0600] "GET /images/thl-logo.png HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.249.69.177 - - [26/Aug/2014:07:18:09 -0600] "GET /entry/near/41.3876,-93.2689/filter/category_id=1?unit=mile;distance=5;sort_order=ASC;page=1;order_by=distance;address=50225;limit=20 HTTP/1.1" 200 6313 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.160.16.52 - - [26/Aug/2014:07:18:10 -0600] "GET /images/peta-logo.jpg HTTP/1.1" 200 14774 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:10 -0600] "GET /images/vegguide-logo.png HTTP/1.1" 200 20540 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:10 -0600] "GET /images/cok-logo.png HTTP/1.1" 200 8577 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:10 -0600] "GET /images/fs-logo.png HTTP/1.1" 200 10293 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:10 -0600] "GET /images/vo-logo.gif HTTP/1.1" 200 1553 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
144.76.95.231 - - [26/Aug/2014:07:18:12 -0600] "GET /user/5047/entries HTTP/1.0" 200 7890 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
202.160.16.52 - - [26/Aug/2014:07:18:12 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
188.121.41.53 - - [26/Aug/2014:07:18:13 -0600] "GET /search/by-lat-long/-36.25841,145.566261/filter/category_id=1;category_id=2;category_id=3;category_id=4;category_id=5;category_id=6;category_id=7;category_id=8;category_id=9?limit=10;unit=km;distance=10 HTTP/1.1" 200 341 "-" "-"
202.160.16.52 - - [26/Aug/2014:07:18:13 -0600] "GET /images/loader.gif HTTP/1.1" 200 3208 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:13 -0600] "GET /images/transparent.gif HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
202.160.16.52 - - [26/Aug/2014:07:18:14 -0600] "GET /images/favicon.ico HTTP/1.1" 200 1022 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
68.180.225.35 - - [26/Aug/2014:07:18:15 -0600] "GET /region/130/comment_form HTTP/1.1" 302 338 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
199.21.99.207 - - [26/Aug/2014:07:18:23 -0600] "GET /61db66/images/ratings/green-0-00.png HTTP/1.1" 200 791 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
157.55.39.70 - - [26/Aug/2014:07:18:24 -0600] "GET /entry/20247/map HTTP/1.1" 200 3608 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
37.58.100.142 - - [26/Aug/2014:07:18:27 -0600] "GET /vendor/view.mhtml?vendor_id=956 HTTP/1.1" 301 178 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
37.58.100.142 - - [26/Aug/2014:07:18:31 -0600] "GET /entry/3411 HTTP/1.1" 200 4829 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
144.76.95.231 - - [26/Aug/2014:07:18:33 -0600] "GET /user/5047/reviews HTTP/1.0" 200 21355 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
37.58.100.142 - - [26/Aug/2014:07:18:42 -0600] "GET /entry/near/37.184%2C-112.999/filter?unit=mile;distance=25;sort_order=ASC;page=;order_by=distance;address=84767;limit= HTTP/1.1" 200 6577 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
183.60.214.53 - - [26/Aug/2014:07:18:52 -0600] "GET /entry/18539 HTTP/1.1" 200 4536 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)"
157.55.39.71 - - [26/Aug/2014:07:18:54 -0600] "GET /entry/4016 HTTP/1.1" 200 5574 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
65.55.215.250 - - [26/Aug/2014:07:18:55 -0600] "GET /region/339 HTTP/1.1" 200 8531 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
